geoid,geoid20,year,denom_adult_pop,voted_count,registered_count,registration_pct,voter_turnout_pct,denom_registered
1400000US06037910501,6037910501,2018,3111,580,1700,54.599998,34.099998,1700
1400000US06037910502,6037910502,2018,2848,567,1507,52.900002,37.599998,1507
1400000US06037910504,6037910504,2018,3213,882,1936,60.299999,45.599998,1936
1400000US06037910505,6037910505,2018,2262,727,1485,65.599998,49,1485
1400000US06037910601,6037910601,2018,4660,1129,2496,53.599998,45.200001,2496
1400000US06037910602,6037910602,2018,3145,737,1619,51.5,45.5,1619
1400000US06037910605,6037910605,2018,2973,958,2009,67.599998,47.700001,2009
1400000US06037910606,6037910606,2018,2276,714,1422,62.5,50.200001,1422
1400000US06037910607,6037910607,2018,2257,753,1604,71.099998,46.900002,1604
1400000US06037910608,6037910608,2018,2590,865,1841,71.099998,47,1841
1400000US06037910706,6037910706,2018,3887,1305,2684,69.099998,48.599998,2684
1400000US06037910707,6037910707,2018,3407,1150,2348,68.900002,49,2348
1400000US06037910709,6037910709,2018,1364,646,1104,80.900002,58.5,1104
1400000US06037910712,6037910712,2018,2184,723,1484,67.900002,48.700001,1484
1400000US06037910713,6037910713,2018,3953,1416,2802,70.900002,50.5,2802
1400000US06037910714,6037910714,2018,2693,828,1658,61.599998,49.900002,1658
1400000US06037910715,6037910715,2018,4604,1639,3322,72.199997,49.299999,3322
1400000US06037910716,6037910716,2018,4235,1655,3117,73.599998,53.099998,3117
1400000US06037910717,6037910717,2018,2425,862,1729,71.300003,49.900002,1729
1400000US06037910718,6037910718,2018,2837,1008,2023,71.300003,49.799999,2023
1400000US06037910719,6037910719,2018,2801,995,1998,71.300003,49.799999,1998
1400000US06037910720,6037910720,2018,2657,807,1628,61.299999,49.599998,1628
1400000US06037910721,6037910721,2018,3112,947,1910,61.400002,49.599998,1910
1400000US06037910804,6037910804,2018,1958,1178,1823,93.099998,64.599998,1823
1400000US06037910807,6037910807,2018,4712,2228,3520,74.699997,63.299999,3520
1400000US06037910808,6037910808,2018,2598,1589,2377,91.5,66.800003,2377
1400000US06037910809,6037910809,2018,1356,981,1428,100,68.699997,1428
1400000US06037910810,6037910810,2018,1821,1044,1512,83,69,1512
1400000US06037910814,6037910814,2018,3260,1630,2346,72,69.5,2346
1400000US06037910815,6037910815,2018,4769,2540,3778,79.199997,67.199997,3778
1400000US06037911001,6037911001,2018,3484,1383,2121,60.900002,65.199997,2121
1400000US06037911100,6037911100,2018,5601,1413,2968,53,47.599998,2968
1400000US06037920013,6037920013,2018,4992,3343,4947,99.099998,67.599998,4947
1400000US06037920015,6037920015,2018,4095,2964,4169,100,71.099998,4169
1400000US06037920016,6037920016,2018,3210,1934,2934,91.400002,65.900002,2934
1400000US06037920017,6037920017,2018,3424,1902,2863,83.599998,66.400002,2863
1400000US06037920018,6037920018,2018,1570,1078,1627,100,66.300003,1627
1400000US06037920020,6037920020,2018,5336,3029,4672,87.599998,64.800003,4672
1400000US06037920028,6037920028,2018,4499,2112,3460,76.900002,61,3460
1400000US06037920029,6037920029,2018,3161,1572,2538,80.300003,61.900002,2538
1400000US06037920030,6037920030,2018,4208,2180,3634,86.400002,60,3634
1400000US06037920031,6037920031,2018,4847,2849,4160,85.800003,68.5,4160
1400000US06037920034,6037920034,2018,2646,1353,2185,82.599998,61.900002,2185
1400000US06037920035,6037920035,2018,5361,2110,3872,72.199997,54.5,3872
1400000US06037920038,6037920038,2018,3098,1194,2168,70,55.099998,2168
1400000US06037920039,6037920039,2018,1427,759,1129,79.099998,67.199997,1129
1400000US06037920040,6037920040,2018,2564,1048,1708,66.599998,61.400002,1708
1400000US06037920041,6037920041,2018,2091,670,1374,65.699997,48.799999,1374
1400000US06037920042,6037920042,2018,5753,2482,4182,72.699997,59.299999,4182
1400000US06037920043,6037920043,2018,4969,2778,4393,88.400002,63.200001,4393
1400000US06037920044,6037920044,2018,1926,1153,1789,92.900002,64.400002,1789
1400000US06037920045,6037920045,2018,3418,2092,3226,94.400002,64.800003,3226
1400000US06037920046,6037920046,2018,2228,482,1108,49.700001,43.5,1108
1400000US06037920047,6037920047,2018,2760,598,1374,49.799999,43.5,1374
1400000US06037920048,6037920048,2018,4579,1848,3100,67.699997,59.599998,3100
1400000US06037920049,6037920049,2018,3410,2063,3059,89.699997,67.400002,3059
1400000US06037920050,6037920050,2018,1027,536,763,74.300003,70.199997,763
1400000US06037920102,6037920102,2018,3765,1745,2749,73,63.5,2749
1400000US06037920104,6037920104,2018,2283,1195,1842,80.699997,64.900002,1842
1400000US06037920106,6037920106,2018,2833,1128,1938,68.400002,58.200001,1938
1400000US06037920109,6037920109,2018,4176,2617,3897,93.300003,67.199997,3897
1400000US06037920110,6037920110,2018,2350,1470,2132,90.699997,68.900002,2132
1400000US06037920111,6037920111,2018,2324,1510,2256,97.099998,66.900002,2256
1400000US06037920112,6037920112,2018,3320,2022,3003,90.5,67.300003,3003
1400000US06037920114,6037920114,2018,4853,1954,3108,64,62.900002,3108
1400000US06037920115,6037920115,2018,2920,1850,2755,94.300003,67.199997,2755
1400000US06037920116,6037920116,2018,3899,2162,3279,84.099998,65.900002,3279
1400000US06037920118,6037920118,2018,4187,2304,3483,83.199997,66.099998,3483
1400000US06037920119,6037920119,2018,1352,751,1184,87.599998,63.400002,1184
1400000US06037920120,6037920120,2018,762,485,731,100,66.300003,731
1400000US06037920121,6037920121,2018,6417,3395,5078,79.099998,66.900002,5078
1400000US06037920200,6037920200,2018,5233,0,0,0,,0
1400000US06037920303,6037920303,2018,1325,506,957,72.199997,52.900002,957
1400000US06037920312,6037920312,2018,4031,2242,3314,82.199997,67.699997,3314
1400000US06037920313,6037920313,2018,4200,2379,3704,88.199997,64.199997,3704
1400000US06037920314,6037920314,2018,2337,1350,1967,84.199997,68.599998,1967
1400000US06037920322,6037920322,2018,2068,1554,2185,100,71.099998,2185
1400000US06037920326,6037920326,2018,6089,2998,4887,80.300003,61.299999,4887
1400000US06037920328,6037920328,2018,1665,833,1357,81.5,61.400002,1357
1400000US06037920329,6037920329,2018,4201,2525,3719,88.5,67.900002,3719
1400000US06037920330,6037920330,2018,4060,2469,3543,87.300003,69.699997,3543
1400000US06037920331,6037920331,2018,2907,1965,2834,97.5,69.300003,2834
1400000US06037920332,6037920332,2018,1891,937,1517,80.199997,61.799999,1517
1400000US06037920334,6037920334,2018,4920,2847,4198,85.300003,67.800003,4198
1400000US06037920338,6037920338,2018,4209,2533,3675,87.300003,68.900002,3675
1400000US06037920339,6037920339,2018,5460,2851,4581,83.900002,62.200001,4581
1400000US06037920340,6037920340,2018,2814,587,1168,41.5,50.299999,1168
1400000US06037920341,6037920341,2018,1539,315,631,41,49.900002,631
1400000US06037920342,6037920342,2018,2526,462,905,35.799999,51,905
1400000US06037920343,6037920343,2018,2784,504,990,35.599998,50.900002,990
1400000US06037930400,6037930400,2018,2873,1036,1821,63.400002,56.900002,1821
1400000US06037980001,6037980001,2018,,2,4,100,50,4
1400000US06037980002,6037980002,2018,,1,1,100,100,1
1400000US06037980003,6037980003,2018,,0,1,100,0,1
1400000US06037980004,6037980004,2018,,1,3,100,33.299999,3
1400000US06037980005,6037980005,2018,,0,1,100,0,1
1400000US06037980006,6037980006,2018,42,11,23,100,47.799999,23
1400000US06037980007,6037980007,2018,,0,1,100,0,1
1400000US06037980008,6037980008,2018,54,11,37,100,29.700001,37
1400000US06037980009,6037980009,2018,5,3,4,100,75,4
1400000US06037980010,6037980010,2018,135,18,45,100,40,45
1400000US06037980011,6037980011,2018,64,15,63,100,23.799999,63
1400000US06037980012,6037980012,2018,31,0,1,100,0,1
1400000US06037980013,6037980013,2018,,2,4,100,50,4
1400000US06037980014,6037980014,2018,10,35,75,100,46.700001,75
1400000US06037980015,6037980015,2018,468,140,364,100,38.5,364
1400000US06037980016,6037980016,2018,244,85,173,100,49.099998,173
1400000US06037980017,6037980017,2018,1103,181,361,32.700001,50.099998,361
1400000US06037980018,6037980018,2018,19,8,32,100,25,32
1400000US06037980019,6037980019,2018,182,48,70,100,68.599998,70
1400000US06037980020,6037980020,2018,,0,0,100,,0
1400000US06037980021,6037980021,2018,8,6,23,100,26.1,23
1400000US06037980022,6037980022,2018,341,121,223,100,54.299999,223
1400000US06037980023,6037980023,2018,,4,7,100,57.099998,7
1400000US06037980024,6037980024,2018,190,88,128,100,68.800003,128
1400000US06037980025,6037980025,2018,1290,458,983,76.199997,46.599998,983
1400000US06037980026,6037980026,2018,19,0,5,100,0,5
1400000US06037980028,6037980028,2018,,12,31,100,38.700001,31
1400000US06037980030,6037980030,2018,,0,0,100,,0
1400000US06037980031,6037980031,2018,1134,58,117,10.3,49.599998,117
1400000US06037980033,6037980033,2018,14,10,97,100,10.3,97
1400000US06037980034,6037980034,2018,9,107,281,100,38.099998,281
1400000US06037980035,6037980035,2018,5383,1098,2444,45.400002,44.900002,2444
1400000US06037980036,6037980036,2018,7080,1908,3816,53.900002,50,3816
1400000US06037980037,6037980037,2018,2149,890,1898,88.300003,46.900002,1898
1400000US06037980038,6037980038,2018,4709,2732,3906,82.900002,69.900002,3906
1400000US06037980039,6037980039,2018,145,78,120,100,65,120
1400000US06037101110,6037101110,2020,3185,2028,2931,92,69.199997,2931
1400000US06037101122,6037101122,2020,3513,2021,2678,76.199997,75.5,2678
1400000US06037101220,6037101220,2020,3035,1304,1963,64.699997,66.400002,1963
1400000US06037101221,6037101221,2020,3111,884,1508,48.5,58.599998,1508
1400000US06037101222,6037101222,2020,2167,740,1263,58.299999,58.599998,1263
1400000US06037101300,6037101300,2020,3330,2407,3197,96,75.300003,3197
1400000US06037101400,6037101400,2020,2708,1977,2691,99.400002,73.5,2691
1400000US06037102103,6037102103,2020,1421,1231,1706,100,72.199997,1706
1400000US06037102104,6037102104,2020,3456,1547,2103,60.900002,73.599998,2103
1400000US06037102105,6037102105,2020,1455,787,1106,76,71.199997,1106
1400000US06037102107,6037102107,2020,3462,1837,2537,73.300003,72.400002,2537
1400000US06037103101,6037103101,2020,2021,1454,1931,95.5,75.300003,1931
1400000US06037103102,6037103102,2020,4022,2240,3136,78,71.400002,3136
1400000US06037103201,6037103201,2020,3286,782,1059,32.200001,73.800003,1059
1400000US06037103202,6037103202,2020,2102,1894,2567,100,73.800003,2567
1400000US06037103300,6037103300,2020,2945,2412,3066,100,78.699997,3066
1400000US06037103401,6037103401,2020,2280,1711,2318,100,73.800003,2318
1400000US06037103402,6037103402,2020,3143,1342,1817,57.799999,73.900002,1817
1400000US06037104103,6037104103,2020,3183,1592,2320,72.900002,68.599998,2320
1400000US06037104105,6037104105,2020,4272,1893,2964,69.400002,63.900002,2964
1400000US06037104108,6037104108,2020,4154,1608,2432,58.5,66.099998,2432
1400000US06037104124,6037104124,2020,3083,1977,2696,87.400002,73.300003,2696
1400000US06037104201,6037104201,2020,3667,1408,2269,61.900002,62.099998,2269
1400000US06037104203,6037104203,2020,3904,1369,2161,55.400002,63.400002,2161
1400000US06037104204,6037104204,2020,2820,995,1544,54.799999,64.400002,1544
1400000US06037104310,6037104310,2020,3531,1354,2175,61.599998,62.299999,2175
1400000US06037104321,6037104321,2020,2536,658,1083,42.700001,60.799999,1083
1400000US06037104322,6037104322,2020,1500,877,1441,96.099998,60.900002,1441
1400000US06037104401,6037104401,2020,2257,948,1493,66.099998,63.5,1493
1400000US06037104403,6037104403,2020,2138,890,1398,65.400002,63.700001,1398
1400000US06037104404,6037104404,2020,2593,844,1314,50.700001,64.199997,1314
1400000US06037104500,6037104500,2020,2086,912,1410,67.599998,64.699997,1410
1400000US06037104610,6037104610,2020,2526,857,1356,53.700001,63.200001,1356
1400000US06037104620,6037104620,2020,2742,1007,1552,56.599998,64.900002,1552
1400000US06037104701,6037104701,2020,2717,883,1634,60.099998,54,1634
1400000US06037104703,6037104703,2020,1746,539,897,51.400002,60.099998,897
1400000US06037104704,6037104704,2020,3058,1401,2049,67,68.400002,2049
1400000US06037104821,6037104821,2020,2416,968,1582,65.5,61.200001,1582
1400000US06037104822,6037104822,2020,1900,657,1024,53.900002,64.199997,1024
1400000US06037104823,6037104823,2020,2415,949,1434,59.400002,66.199997,1434
1400000US06037104824,6037104824,2020,1967,1057,1598,81.199997,66.099998,1598
1400000US06037106010,6037106010,2020,2529,1569,2080,82.199997,75.400002,2080
1400000US06037106020,6037106020,2020,4339,2576,3573,82.300003,72.099998,3573
1400000US06037106111,6037106111,2020,3536,1697,2214,62.599998,76.599998,2214
1400000US06037106112,6037106112,2020,4043,2590,3562,88.099998,72.699997,3562
1400000US06037106113,6037106113,2020,2879,1654,2281,79.199997,72.5,2281
1400000US06037106114,6037106114,2020,4575,1982,2984,65.199997,66.400002,2984
1400000US06037106403,6037106403,2020,2647,1414,2015,76.099998,70.199997,2015
1400000US06037106405,6037106405,2020,3344,1436,2076,62.099998,69.199997,2076
1400000US06037106406,6037106406,2020,5039,2600,3504,69.5,74.199997,3504
1400000US06037106407,6037106407,2020,1910,753,1137,59.5,66.199997,1137
1400000US06037106408,6037106408,2020,2478,819,1315,53.099998,62.299999,1315
1400000US06037106510,6037106510,2020,4451,2351,3101,69.699997,75.800003,3101
1400000US06037106520,6037106520,2020,4448,2030,3016,67.800003,67.300003,3016
1400000US06037106603,6037106603,2020,2889,1210,1516,52.5,79.800003,1516
1400000US06037106604,6037106604,2020,3319,1717,2535,76.400002,67.699997,2535
1400000US06037106641,6037106641,2020,1757,1339,1711,97.400002,78.300003,1711
1400000US06037106642,6037106642,2020,2646,1856,2353,88.900002,78.900002,2353
1400000US06037106643,6037106643,2020,3722,2530,3124,83.900002,81,3124
1400000US06037106645,6037106645,2020,3211,1938,2496,77.699997,77.599998,2496
1400000US06037106646,6037106646,2020,2524,1726,2234,88.5,77.300003,2234
1400000US06037106648,6037106648,2020,3029,1407,2044,67.5,68.800003,2044
1400000US06037106649,6037106649,2020,2229,1462,1951,87.5,74.900002,1951
1400000US06037107010,6037107010,2020,2535,1146,1706,67.300003,67.199997,1706
1400000US06037107020,6037107020,2020,3875,1956,2837,73.199997,68.900002,2837
1400000US06037108101,6037108101,2020,1997,1413,1732,86.699997,81.599998,1732
1400000US06037108102,6037108102,2020,2659,2187,2707,100,80.800003,2707
1400000US06037108103,6037108103,2020,2633,1989,2431,92.300003,81.800003,2431
1400000US06037108104,6037108104,2020,1320,1087,1297,98.300003,83.800003,1297
1400000US06037108202,6037108202,2020,5985,4058,5072,84.699997,80,5072
1400000US06037108203,6037108203,2020,2638,1552,1877,71.199997,82.699997,1877
1400000US06037108204,6037108204,2020,1363,1620,1959,100,82.699997,1959
1400000US06037109100,6037109100,2020,2214,2417,3285,100,73.599998,3285
1400000US06037109200,6037109200,2020,2092,1109,1461,69.800003,75.900002,1461
1400000US06037109300,6037109300,2020,2406,1618,2140,88.900002,75.599998,2140
1400000US06037109400,6037109400,2020,3301,1133,1590,48.200001,71.300003,1590
1400000US06037109500,6037109500,2020,3255,1140,1661,51,68.599998,1661
1400000US06037109601,6037109601,2020,3946,2373,3226,81.800003,73.599998,3226
1400000US06037109603,6037109603,2020,3301,1925,2638,79.900002,73,2638
1400000US06037109604,6037109604,2020,2432,1406,1836,75.5,76.599998,1836
1400000US06037109700,6037109700,2020,3901,2296,3007,77.099998,76.400002,3007
1400000US06037109800,6037109800,2020,4077,2261,3009,73.800003,75.099998,3009
1400000US06037111100,6037111100,2020,2546,1603,2077,81.599998,77.199997,2077
1400000US06037111201,6037111201,2020,2731,2028,2607,95.5,77.800003,2607
1400000US06037111202,6037111202,2020,4445,2809,3640,81.900002,77.199997,3640
1400000US06037111204,6037111204,2020,4822,3801,4587,95.099998,82.900002,4587
1400000US06037111205,6037111205,2020,2987,1771,2272,76.099998,77.900002,2272
1400000US06037111206,6037111206,2020,3519,2720,3371,95.800003,80.699997,3371
1400000US06037111302,6037111302,2020,4468,2309,2970,66.5,77.699997,2970
1400000US06037111303,6037111303,2020,3314,2538,3480,100,72.900002,3480
1400000US06037111304,6037111304,2020,2313,710,974,42.099998,72.900002,974
1400000US06037111401,6037111401,2020,1847,1556,2167,100,71.800003,2167
1400000US06037111402,6037111402,2020,5378,1797,2503,46.5,71.800003,2503
1400000US06037113101,6037113101,2020,3113,2264,2805,90.099998,80.699997,2805
1400000US06037113102,6037113102,2020,2361,1784,2153,91.199997,82.900002,2153
1400000US06037113211,6037113211,2020,3503,2654,3295,94.099998,80.5,3295
1400000US06037113212,6037113212,2020,2498,1508,1978,79.199997,76.199997,1978
1400000US06037113213,6037113213,2020,4424,2365,2996,67.699997,78.900002,2996
1400000US06037113231,6037113231,2020,1853,1554,1929,100,80.599998,1929
1400000US06037113232,6037113232,2020,3577,3146,4060,100,77.5,4060
1400000US06037113234,6037113234,2020,3945,1668,2301,58.299999,72.5,2301
1400000US06037113235,6037113235,2020,1347,969,1291,95.800003,75.099998,1291
1400000US06037113237,6037113237,2020,3900,2113,2726,69.900002,77.5,2726
1400000US06037113238,6037113238,2020,3562,953,1467,41.200001,65,1467
1400000US06037113239,6037113239,2020,1762,583,898,51,64.900002,898
1400000US06037113301,6037113301,2020,3144,2044,2486,79.099998,82.199997,2486
1400000US06037113303,6037113303,2020,3069,2285,2979,97.099998,76.699997,2979
1400000US06037113322,6037113322,2020,3684,2498,3123,84.800003,80,3123
1400000US06037113323,6037113323,2020,3387,1636,2278,67.300003,71.800003,2278
1400000US06037113324,6037113324,2020,1859,733,1021,54.900002,71.800003,1021
